"","{#status->#R}","{#status->#I}","{#status->#S}"
"152.6","7081.3388684654465","13.905811697390032","2904.755319837162"
"152.70000000000002","7081.4774880290925","13.818193103952797","2904.7043188669536"
"152.8","7081.615234163193","13.73112521261924","2904.653640624186"
"152.9","7081.7521123575325","13.644604579393718","2904.6032830630725"
"153.0","7081.88812806756","13.558627781600217","2904.5532441508385"
"153.1","7082.023286714605","13.473191417753142","2904.5035218676403"
"153.20000000000002","7082.157593686087","13.388292107428866","2904.4541142064822"
"153.3","7082.2910543357275","13.303926491138013","2904.4050191731326"
"153.4","7082.423673983755","13.220091230198497","2904.3562347860443"
"153.5","7082.555457917117","13.13678300660928","2904.307759076272"
"153.60000000000002","7082.686411389681","13.05399852292487","2904.2595900873916"
"153.70000000000002","7082.816539622446","12.971734502130545","2904.2117258754215"
"153.8","7082.945847803739","12.889987687518303","2904.1641645087407"
"153.9","7083.074341089423","12.808754842563538","2904.1169040680115"
"154.0","7083.202024603095","12.728032750802415","2904.0699426461"
"154.10000000000002","7083.328903436289","12.647818215709982","2904.0232783479987"
"154.20000000000002","7083.45498264867","12.568108060578977","2903.976909290748"
"154.3","7083.580267268238","12.48889912839934","2903.93083360336"
"154.4","7083.704762291517","12.410188281738431","2903.8850494267413"
"154.5","7083.828472683758","12.331972402621952","2903.8395549136167"
"154.60000000000002","7083.951403379127","12.25424839241555","2903.794348228454"
"154.70000000000002","7084.0735592809","12.177013171707124","2903.74942754739"
"154.8","7084.194945261654","12.10026368018981","2903.7047910581537"
"154.9","7084.315566163458","12.02399687654566","2903.6604369599936"
"155.0","7084.435426798064","11.948209738329986","2903.616363463603"
"155.10000000000002","7084.554531947092","11.872899261856398","2903.572568791049"
"155.20000000000002","7084.672886362218","11.798062462082502","2903.5290511756966"
"155.3","7084.790494765362","11.723696372496267","2903.485808862139"
"155.4","7084.90736184887","11.64979804500307","2903.4428401061245"
"155.5","7085.023492275698","11.576364549813395","2903.400143174486"
"155.60000000000002","7085.138890679596","11.503392975331181","2903.3577163450695"
"155.70000000000002","7085.25356166529","11.43088042804285","2903.3155579066643"
"155.8","7085.367509808658","11.35882403240696","2903.2736661589324"
"155.9","7085.480739656913","11.287220930744521","2903.2320394123394"
"156.0","7085.5932557287815","11.216068283129957","2903.190675988086"
"156.10000000000002","7085.705062514677","11.145363267282699","2903.1495742180377"
"156.20000000000002","7085.816164476879","11.075103078459424","2903.108732444659"
"156.3","7085.926566049707","11.005284929346926","2903.0681490209436"
"156.4","7086.036271639693","10.935906049955616","2903.0278223103483"
"156.5","7086.145285625757","10.866963687513651","2902.987750686726"
"156.60000000000002","7086.253612359376","10.79845510636169","2902.947932534259"
"156.70000000000002","7086.361256164755","10.730377587848263","2902.9083662473936"
"156.8","7086.468221338998","10.662728430225767","2902.869050230773"
"156.9","7086.574512152275","10.595504948547068","2902.829982899175"
"157.0","7086.6801328479905","10.528704474562716","2902.791162677444"
"157.10000000000002","7086.785087642949","10.462324356618769","2902.7525880004296"
"157.20000000000002","7086.889380727522","10.396361959555222","2902.714257312921"
"157.3","7086.993016265809","10.33081466460503","2902.676169069583"
"157.4","7087.095998395807","10.26567986929374","2902.6383217348957"
"157.5","7087.198331229568","10.2009549873397","2902.600713783089"
