"","{#status->#R}","{#status->#Y}","{#status->#I}","{#status->#S}"
"71.2","9988.342180570511","1.1657818762308574","10.492036887906181","6.653648960336718e-7"
"71.3","9988.458177805309","1.1541821527692235","10.387639376732784","6.652016793235061e-7"
"71.4","9988.573020848338","1.142697848484302","10.284280638149992","6.650401260889015e-7"
"71.5","9988.686721183998","1.131327814936098","10.181950336197852","6.648802189876027e-7"
"71.60000000000001","9988.799290182418","1.1200709151117854","10.080638237760928","6.647219408658436e-7"
"71.7","9988.910739100591","1.108926023312005","9.980334211544983","6.645652747561475e-7"
"71.8","9989.0210790835","1.0978920250382935","9.881028227063846","6.644102038751567e-7"
"71.9","9989.13032116524","1.0869678168816321","9.782710353636343","6.642567116214896e-7"
"72.0","9989.238476270104","1.0761523064121055","9.685370759393237","6.641047815736262e-7"
"72.10000000000001","9989.345555213697","1.0654444120696573","9.588999710294019","6.639543974878199e-7"
"72.2","9989.451568704","1.0548430630559338","9.493587569153503","6.638055432960374e-7"
"72.3","9989.55652734245","1.0443471992272029","9.399124794678096","6.636582031039238e-7"
"72.4","9989.660441625001","1.0339557709883385","9.305601940511666","6.635123611887952e-7"
"72.5","9989.763321943166","1.023667739187861","9.213009654290891","6.633680019976556e-7"
"72.60000000000001","9989.865178585063","1.0134820750140205","9.121338676710021","6.632251101452402e-7"
"72.7","9989.966021736442","1.003397759891915","9.030579840594935","6.630836704120835e-7"
"72.8","9990.0658614817","0.993413785381632","8.940724069986421","6.629436677426115e-7"
"72.9","9990.164707804897","0.9835291530774041","8.851762379232568","6.628050872432587e-7"
"73.0","9990.262570590747","0.973742874507767","8.763685872090196","6.626679141806088e-7"
"73.10000000000001","9990.359459625608","0.9640539710367118","8.676485740835226","6.62532133979559e-7"
"73.2","9990.455384598466","0.9544614737658206","8.590153265381892","6.623977322215075e-7"
"73.3","9990.5503551019","0.9449644234373759","8.504679812410735","6.62264694642564e-7"
"73.4","9990.644380633035","0.9355618703384337","8.42005683450526","6.621330071317825e-7"
"73.5","9990.737470594506","0.9262528742058521","8.336275869297184","6.620026557294167e-7"
"73.60000000000001","9990.829634295385","0.9170365041322635","8.253328538620199","6.618736266251967e-7"
"73.7","9990.92088095212","0.9079118384729831","8.171206547672142","6.617459061566285e-7"
"73.8","9991.011219689453","0.8988779647538444","8.08990168418551","6.616194808073132e-7"
"73.9","9991.100659541331","0.8899339795799502","8.009405817606227","6.614943372052887e-7"
"74.0","9991.189209451815","0.881078988545333","7.929710898280585","6.613704621213911e-7"
"74.10000000000001","9991.27687827597","0.872312106143513","7.850808956650264","6.612478424676365e-7"
"74.2","9991.36367478075","0.8636324556789472","7.772692102455376","6.611264652956244e-7"
"74.3","9991.44960764588","0.8550391691793593","7.695352523945431","6.610063177949585e-7"
"74.4","9991.534685464716","0.846531387308941","7.618782487098153","6.608873872916889e-7"
"74.5","9991.618916745112","0.8381082592824183","7.542974334846076","6.607696612467733e-7"
"74.60000000000001","9991.702309910266","0.8297689427799722","7.467920486310827","6.606531272545564e-7"
"74.7","9991.784873299564","0.8215126038630057","7.393613436045031","6.605377730412692e-7"
"74.8","9991.866615169414","0.8133384168907498","7.320045753281766","6.604235864635456e-7"
"74.9","9991.94754369407","0.8052455644376981","7.247210081191473","6.603105555069582e-7"
"75.0","9992.027666966453","0.797233237211864","7.175099136146271","6.601986682845715e-7"
"75.10000000000001","9992.106992998955","0.7893006339738508","7.103705706991586","6.600879130355129e-7"
"75.2","9992.18552972425","0.7814469614567267","7.033022654325033","6.599782781235618e-7"
"75.3","9992.26328499607","0.7736714342866978","6.963042909782467","6.598697520357546e-7"
"75.4","9992.34026659001","0.7659732749045703","6.89375947533114","6.597623233810085e-7"
"75.5","9992.416482204295","0.7583517134879935","6.825165422569894","6.596559808887602e-7"
"75.60000000000001","9992.491939460548","0.7508059878744768","6.757253892036314","6.595507134076228e-7"
"75.7","9992.566645904557","0.7433353434851735","6.690018092520776","6.594465099040577e-7"
"75.8","9992.640609007029","0.7359390332494214","6.623451300387322","6.593433594610634e-7"
"75.9","9992.713836164336","0.7286163175300361","6.557546858901288","6.592412512768797e-7"
"76.0","9992.786334699254","0.7213664640493456","6.492298177563627","6.591401746637082e-7"
"76.10000000000001","9992.8581118617","0.7141887478159628","6.427698731451853","6.590401190464474e-7"
"76.2","9992.929174829447","0.7070824510522853","6.363742060567544","6.589410739614435e-7"
"76.3","9992.999530708852","0.7000468631227172","6.300421769190335","6.588430290552563e-7"
"76.4","9993.069186535562","0.6930812804626051","6.237731525238342","6.587459740834399e-7"
"76.5","9993.138149275217","0.6861850065078804","6.17566505963495","6.586498989093375e-7"
"76.60000000000001","9993.206425824148","0.6793573516254032","6.1142161656818965","6.585547935028916e-7"
"76.7","9993.274023010066","0.6725976330439978","6.0533786984386","6.584606479394672e-7"
"76.80000000000001","9993.340947592747","0.6659051747861752","5.993146574107658","6.583674523986905e-7"
"76.9","9993.407206264706","0.6592793076005348","5.9335137694264635","6.582751971632998e-7"
"77.0","9993.472805651865","0.6527193688948386","5.874474321064874","6.58183872618012e-7"
"77.10000000000001","9993.537752314216","0.6462247026697517","5.816022325028875","6.580934692484005e-7"
"77.2","9993.60205274648","0.6397946594532417","5.758151936070171","6.580039776397879e-7"
"77.30000000000001","9993.665713378756","0.6334285962356304","5.700857367101661","6.579153884761518e-7"
"77.4","9993.728740577157","0.6271258764052933","5.644132888618721","6.578276925390423e-7"
"77.5","9993.791140644456","0.6208858696849971","5.58797282812625","6.577408807065137e-7"
"77.60000000000001","9993.852919820712","0.614707952068872","5.532371569571419","6.576549439520681e-7"
