,time,Infectious
783,156.60000000000002,3.687902290172573e-05
784,156.8,3.6337618474324707e-05
785,157.0,3.580414483539407e-05
786,157.20000000000002,3.5278485337242316e-05
787,157.4,3.476052474782332e-05
788,157.60000000000002,3.425014921087932e-05
789,157.8,3.3747246203197356e-05
790,158.0,3.32517044940861e-05
791,158.20000000000002,3.276341410396455e-05
792,158.4,3.2282266262617654e-05
793,158.60000000000002,3.180815336856213e-05
794,158.8,3.134096894696903e-05
795,159.0,3.0880607608696486e-05
796,159.20000000000002,3.0426965009211493e-05
797,159.4,2.9979937806623447e-05
798,159.60000000000002,2.953942837502499e-05
799,159.8,2.910537210776276e-05
800,160.0,2.8677681966571278e-05
801,160.20000000000002,2.8256265664383662e-05
802,160.4,2.784103216946221e-05
803,160.60000000000002,2.743189167486726e-05
804,160.8,2.7028755568037077e-05
805,161.0,2.6631536402033085e-05
806,161.20000000000002,2.6240147865674857e-05
807,161.4,2.5854504751343654e-05
808,161.60000000000002,2.5474522928559118e-05
809,161.8,2.5100119311227687e-05
810,162.0,2.4731211829553956e-05
